condition_id,model_tag,method,k,seed,example_id,nlq,va,em,ex,ts,source_json
llama_qlora_k3,llama,qlora,3,17,121,List customers in Japan.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,122,How many orders from customers in Italy have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,123,How many orders from customers in Italy have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,124,How many orders from customers in Italy have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,125,How many orders from customers in Italy have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,126,How many orders from customers in Italy have status 'In Process'?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,127,How many orders from customers in Italy have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,128,Which customers in Italy have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,129,Which customers in Italy have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,130,List orders and totals for customers in Italy.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,131,List customers in Italy.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,132,How many orders from customers in Norway have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,133,How many orders from customers in Norway have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,134,How many orders from customers in Norway have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,135,How many orders from customers in Norway have status 'Disputed'?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,136,How many orders from customers in Norway have status 'In Process'?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,137,How many orders from customers in Norway have status 'Resolved'?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,138,Which customers in Norway have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,139,Which customers in Norway have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,140,List orders and totals for customers in Norway.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,141,List customers in Norway.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,142,What is the average order total for orders with status Shipped?,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,143,What is the average order total for orders with status Cancelled?,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,144,What is the average order total for orders with status On Hold?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,145,What is the average order total for orders with status Disputed?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,146,What is the average order total for orders with status In Process?,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,147,What is the average order total for orders with status Resolved?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,148,List payments made after 2003 that are over 5000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,149,What is the average payment amount in 2003?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,150,Find orders placed between 2003 and 2003.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,151,Which customers have no payments after 2003?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,152,List payments made after 2004 that are over 5000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,153,What is the average payment amount in 2004?,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,154,Find orders placed between 2004 and 2004.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,155,Which customers have no payments after 2004?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,156,List payments made after 2005 that are over 5000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,157,What is the average payment amount in 2005?,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,158,Find orders placed between 2005 and 2005.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,159,Which customers have no payments after 2005?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,160,Show the top 5 products by sales amount in the Classic Cars line ordered.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,161,Show the top 5 products by sales amount in the Vintage Cars line ordered.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,162,Show the top 5 products by sales amount in the Motorcycles line ordered.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,163,Show the top 5 products by sales amount in the Trains line ordered.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,164,Show the top 5 products by sales amount in the Planes line ordered.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,165,Show the top 5 products by sales amount in the Ships line ordered.,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,166,Show the top 5 products by sales amount in the Trucks and Buses line ordered.,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,167,Show the top 10 products by sales amount ordered.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,168,List products supplied by Min Lin Diecast.,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,169,List products supplied by Autoart Studio Design.,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,170,List products supplied by Highway 66 Mini Classics.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,171,List products supplied by Red Start Diecast.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,172,List products supplied by Classic Metal Creations.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,173,How many employees work in each office?,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,174,Show 5 orders with the highest number of line items.,True,False,True,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,175,Show 10 orders with the highest number of line items.,True,False,True,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,176,Find orders where the customer has never made a payment.,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,177,Count Shipped orders for USA with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,178,Count Cancelled orders for France with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,179,Count On Hold orders for Germany with totals over 50000.,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,180,Count Disputed orders for UK with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,181,Count In Process orders for Spain with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,182,Count Resolved orders for Australia with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,183,Count Shipped orders for Canada with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,184,Count Cancelled orders for Japan with totals over 50000.,True,True,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,185,Count On Hold orders for Italy with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,186,Count Disputed orders for Norway with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,187,Count In Process orders for USA with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,188,Count Resolved orders for France with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,189,Count Shipped orders for Germany with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,190,Count Cancelled orders for UK with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,191,Count On Hold orders for Spain with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,192,Count Disputed orders for Australia with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,193,Count In Process orders for Canada with totals over 50000.,True,False,True,1.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,194,Count Resolved orders for Japan with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,195,Count Shipped orders for Italy with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,196,Count Cancelled orders for Norway with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,197,Count On Hold orders for USA with totals over 50000.,True,False,False,0.0,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,198,Count Disputed orders for France with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,17,199,Count In Process orders for Germany with totals over 50000.,False,False,False,,llama_qlora_k3_seed17.json
llama_qlora_k3,llama,qlora,3,27,0,List all product lines.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,1,"Show product names, codes, and MSRPs.",True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,2,Which customers are in the USA?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,3,Count employees in the San Francisco office.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,4,Total amount per order number.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,5,Customers with credit limits over 100000.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,6,List all offices with city and country.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,7,Payments made by customer 103.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,8,Names and vendors for products in the Classic Cars line.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,9,How many orders are shipped?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,10,Top 5 orders by total amount.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,11,Top 5 customers by total payments.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,12,Customers who have never placed an order.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,13,Orders that were cancelled.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,14,Average payment amount per country.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,15,Employees and their managers.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,16,Orders with more than 3 line items.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,17,Products low on stock (less than 100).,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,18,Average MSRP by product line.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,19,Orders with a shipped date before the required date.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,20,Number of customers per country.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,21,Orders placed in 2004.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,22,Total quantity ordered per product.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,23,Products priced above their MSRP (should be none).,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,24,Customers and their sales rep names.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,25,Orders still in process.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,26,"Total payments per customer, highest first.",True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,27,Customers with no payments.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,28,Products with more than 500 units in stock.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,29,Top 3 countries by number of orders.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,30,Average time between order date and required date.,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,31,Offices and how many employees work there.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,32,Customers in France with their credit limits.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,33,Orders with comments present.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,34,Employees who report to no one (top-level).,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,35,Average order total for shipped orders.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,36,Orders with payment amounts over 50000.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,37,Customers and the number of orders they placed.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,38,Most recent payment per customer.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,39,Products never ordered.,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,40,Orders that shipped late (after required date).,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,41,Average payments per month in 2003.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,42,How many orders from customers in USA have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,43,How many orders from customers in USA have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,44,How many orders from customers in USA have status 'On Hold'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,45,How many orders from customers in USA have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,46,How many orders from customers in USA have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,47,How many orders from customers in USA have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,48,Which customers in USA have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,49,Which customers in USA have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,50,List orders and totals for customers in USA.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,51,List customers in San Francisco.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,52,How many orders from customers in France have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,53,How many orders from customers in France have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,54,How many orders from customers in France have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,55,How many orders from customers in France have status 'Disputed'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,56,How many orders from customers in France have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,57,How many orders from customers in France have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,58,Which customers in France have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,59,Which customers in France have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,60,List orders and totals for customers in France.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,61,List customers in France.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,62,How many orders from customers in Germany have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,63,How many orders from customers in Germany have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,64,How many orders from customers in Germany have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,65,How many orders from customers in Germany have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,66,How many orders from customers in Germany have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,67,How many orders from customers in Germany have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,68,Which customers in Germany have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,69,Which customers in Germany have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,70,List orders and totals for customers in Germany.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,71,List customers in Germany.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,72,How many orders from customers in UK have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,73,How many orders from customers in UK have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,74,How many orders from customers in UK have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,75,How many orders from customers in UK have status 'Disputed'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,76,How many orders from customers in UK have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,77,How many orders from customers in UK have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,78,Which customers in UK have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,79,Which customers in UK have credit limits above 100000?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,80,List orders and totals for customers in UK.,False,False,False,,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,81,List customers in UK.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,82,How many orders from customers in Spain have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,83,How many orders from customers in Spain have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,84,How many orders from customers in Spain have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,85,How many orders from customers in Spain have status 'Disputed'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,86,How many orders from customers in Spain have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,87,How many orders from customers in Spain have status 'Resolved'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,88,Which customers in Spain have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,89,Which customers in Spain have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,90,List orders and totals for customers in Spain.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,91,List customers in Spain.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,92,How many orders from customers in Australia have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,93,How many orders from customers in Australia have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,94,How many orders from customers in Australia have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,95,How many orders from customers in Australia have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,96,How many orders from customers in Australia have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,97,How many orders from customers in Australia have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,98,Which customers in Australia have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,99,Which customers in Australia have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,100,List orders and totals for customers in Australia.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,101,List customers in Australia.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,102,How many orders from customers in Canada have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,103,How many orders from customers in Canada have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,104,How many orders from customers in Canada have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,105,How many orders from customers in Canada have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,106,How many orders from customers in Canada have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,107,How many orders from customers in Canada have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,108,Which customers in Canada have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,109,Which customers in Canada have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,110,List orders and totals for customers in Canada.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,111,List customers in Canada.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,112,How many orders from customers in Japan have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,113,How many orders from customers in Japan have status 'Cancelled'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,114,How many orders from customers in Japan have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,115,How many orders from customers in Japan have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,116,How many orders from customers in Japan have status 'In Process'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,117,How many orders from customers in Japan have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,118,Which customers in Japan have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,119,Which customers in Japan have credit limits above 100000?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,120,List orders and totals for customers in Japan.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,121,List customers in Japan.,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,122,How many orders from customers in Italy have status 'Shipped'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,123,How many orders from customers in Italy have status 'Cancelled'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,124,How many orders from customers in Italy have status 'On Hold'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,125,How many orders from customers in Italy have status 'Disputed'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,126,How many orders from customers in Italy have status 'In Process'?,True,False,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,127,How many orders from customers in Italy have status 'Resolved'?,True,True,True,1.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,128,Which customers in Italy have credit limits above 50000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,129,Which customers in Italy have credit limits above 100000?,True,False,False,0.0,llama_qlora_k3_seed27.json
llama_qlora_k3,llama,qlora,3,27,130,List orders and totals for customers in Italy.,True,False,False,0.0,llama_qlora_k3_seed27.json
